"No.","Time","AbsTime","Source","Destination","Protocol","Length","Info"
"127769","1537.723221236","12:52:14.141985822","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182355 Ack=2793990 Win=8326 Len=10 TSval=592087 TSecr=1544362029"
"127776","1537.823239854","12:52:14.242004440","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182365 Ack=2794109 Win=8326 Len=10 TSval=592097 TSecr=1544362029"
"127783","1537.923211999","12:52:14.341976585","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182375 Ack=2794234 Win=8326 Len=10 TSval=592106 TSecr=1544362135"
"127792","1538.023194868","12:52:14.441959454","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182385 Ack=2794359 Win=8326 Len=10 TSval=592115 TSecr=1544362235"
"127805","1538.123243473","12:52:14.542008059","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182395 Ack=2794477 Win=8326 Len=10 TSval=592124 TSecr=1544362337"
"127812","1538.223245767","12:52:14.642010353","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182405 Ack=2794594 Win=8326 Len=10 TSval=592133 TSecr=1544362435"
"127821","1538.323242153","12:52:14.742006739","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182415 Ack=2794718 Win=8326 Len=10 TSval=592142 TSecr=1544362535"
"127828","1538.423209030","12:52:14.841973616","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182425 Ack=2794845 Win=8326 Len=10 TSval=592151 TSecr=1544362635"
"127835","1538.523216063","12:52:14.941980649","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182435 Ack=2794965 Win=8326 Len=10 TSval=592160 TSecr=1544362735"
"127844","1538.623311559","12:52:15.042076145","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182455 Ack=2795549 Win=8326 Len=10 TSval=592169 TSecr=1544362835"
"127851","1538.723201508","12:52:15.141966094","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182465 Ack=2795667 Win=8326 Len=10 TSval=592178 TSecr=1544362935"
"127858","1538.823251933","12:52:15.242016519","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182475 Ack=2795786 Win=8326 Len=10 TSval=592187 TSecr=1544363035"
"127865","1538.923243719","12:52:15.342008305","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182485 Ack=2795911 Win=8326 Len=10 TSval=592196 TSecr=1544363135"
"127874","1539.023189043","12:52:15.441953629","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182495 Ack=2796036 Win=8326 Len=10 TSval=592205 TSecr=1544363235"
"127887","1539.123267521","12:52:15.542032107","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182505 Ack=2796154 Win=8326 Len=10 TSval=592214 TSecr=1544363335"
"127894","1539.223215171","12:52:15.641979757","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182515 Ack=2796271 Win=8326 Len=10 TSval=592223 TSecr=1544363435"
"127903","1539.323242557","12:52:15.742007143","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182525 Ack=2796395 Win=8326 Len=10 TSval=592232 TSecr=1544363535"
"127910","1539.423200036","12:52:15.841964622","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182535 Ack=2796522 Win=8326 Len=10 TSval=592241 TSecr=1544363635"
"127917","1539.523232728","12:52:15.941997314","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182545 Ack=2796642 Win=8326 Len=10 TSval=592249 TSecr=1544363735"
"127926","1539.623355207","12:52:16.042119793","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182565 Ack=2797226 Win=8326 Len=10 TSval=592259 TSecr=1544363835"
"127935","1539.723257667","12:52:16.142022253","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182588 Ack=2797525 Win=8326 Len=10 TSval=592267 TSecr=1544364027"
"127942","1539.823264568","12:52:16.242029154","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182598 Ack=2797644 Win=8326 Len=10 TSval=592276 TSecr=1544364027"
"127949","1539.923224097","12:52:16.341988683","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182608 Ack=2797769 Win=8326 Len=10 TSval=592285 TSecr=1544364135"
"127958","1540.023259119","12:52:16.442023705","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182618 Ack=2797894 Win=8326 Len=10 TSval=592294 TSecr=1544364235"
"127971","1540.123272223","12:52:16.542036809","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182628 Ack=2798012 Win=8326 Len=10 TSval=592303 TSecr=1544364335"
"127978","1540.223250777","12:52:16.642015363","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182638 Ack=2798129 Win=8326 Len=10 TSval=592312 TSecr=1544364427"
"127987","1540.323249367","12:52:16.742013953","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182648 Ack=2798253 Win=8326 Len=10 TSval=592321 TSecr=1544364523"
"127994","1540.423267451","12:52:16.842032037","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182658 Ack=2798380 Win=8326 Len=10 TSval=592330 TSecr=1544364635"
"128001","1540.523201987","12:52:16.941966573","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182668 Ack=2798500 Win=8326 Len=10 TSval=592339 TSecr=1544364725"
"128010","1540.623245281","12:52:17.042009867","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182688 Ack=2799084 Win=8326 Len=10 TSval=592348 TSecr=1544364835"
"128017","1540.723217902","12:52:17.141982488","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182698 Ack=2799202 Win=8326 Len=10 TSval=592356 TSecr=1544364935"
"128024","1540.823207481","12:52:17.241972067","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182708 Ack=2799321 Win=8326 Len=10 TSval=592366 TSecr=1544365027"
"128031","1540.923262925","12:52:17.342027511","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182718 Ack=2799446 Win=8326 Len=10 TSval=592375 TSecr=1544365135"
"128040","1541.023253846","12:52:17.442018432","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182728 Ack=2799571 Win=8326 Len=10 TSval=592384 TSecr=1544365229"
"128050","1541.123254025","12:52:17.542018611","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182738 Ack=2799689 Win=8326 Len=10 TSval=592393 TSecr=1544365335"
"128060","1541.223245647","12:52:17.642010233","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182748 Ack=2799806 Win=8326 Len=10 TSval=592402 TSecr=1544365430"
"128069","1541.323244796","12:52:17.742009382","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182758 Ack=2799930 Win=8326 Len=10 TSval=592411 TSecr=1544365531"
"128076","1541.423273429","12:52:17.842038015","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182768 Ack=2800057 Win=8326 Len=10 TSval=592420 TSecr=1544365632"
"128083","1541.523254161","12:52:17.942018747","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182778 Ack=2800177 Win=8326 Len=10 TSval=592429 TSecr=1544365732"
"128092","1541.623171879","12:52:18.041936465","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182798 Ack=2800761 Win=8326 Len=10 TSval=592438 TSecr=1544365835"
"128100","1541.723251900","12:52:18.142016486","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182821 Ack=2801060 Win=8326 Len=10 TSval=592447 TSecr=1544366028"
"128106","1541.823254301","12:52:18.242018887","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182831 Ack=2801179 Win=8326 Len=10 TSval=592456 TSecr=1544366028"
"128113","1541.923296658","12:52:18.342061244","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182841 Ack=2801304 Win=8326 Len=10 TSval=592465 TSecr=1544366135"
"128122","1542.023221688","12:52:18.441986274","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182851 Ack=2801429 Win=8326 Len=10 TSval=592474 TSecr=1544366235"
"128129","1542.123255060","12:52:18.542019646","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182861 Ack=2801547 Win=8326 Len=10 TSval=592483 TSecr=1544366335"
"128142","1542.223249111","12:52:18.642013697","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182871 Ack=2801664 Win=8326 Len=10 TSval=592492 TSecr=1544366435"
"128149","1542.323253145","12:52:18.742017731","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182881 Ack=2801788 Win=8326 Len=10 TSval=592501 TSecr=1544366535"
"128158","1542.423285839","12:52:18.842050425","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182891 Ack=2801915 Win=8326 Len=10 TSval=592510 TSecr=1544366635"
"128165","1542.523195275","12:52:18.941959861","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182901 Ack=2802035 Win=8326 Len=10 TSval=592519 TSecr=1544366735"
"128174","1542.623260791","12:52:19.042025377","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182921 Ack=2802619 Win=8326 Len=10 TSval=592528 TSecr=1544366835"
"128181","1542.723286000","12:52:19.142050586","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182931 Ack=2802737 Win=8326 Len=10 TSval=592536 TSecr=1544366935"
"128188","1542.823274647","12:52:19.242039233","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182941 Ack=2802856 Win=8326 Len=10 TSval=592546 TSecr=1544367035"
"128195","1542.923258057","12:52:19.342022643","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182951 Ack=2802981 Win=8326 Len=10 TSval=592555 TSecr=1544367135"
"128204","1543.023251069","12:52:19.442015655","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182961 Ack=2803106 Win=8326 Len=10 TSval=592564 TSecr=1544367235"
"128211","1543.123250057","12:52:19.542014643","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182971 Ack=2803224 Win=8326 Len=10 TSval=592573 TSecr=1544367335"
"128224","1543.223237047","12:52:19.642001633","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182981 Ack=2803341 Win=8326 Len=10 TSval=592582 TSecr=1544367435"
"128231","1543.323245471","12:52:19.742010057","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=182991 Ack=2803465 Win=8326 Len=10 TSval=592591 TSecr=1544367535"
"128240","1543.423249476","12:52:19.842014062","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183001 Ack=2803592 Win=8326 Len=10 TSval=592600 TSecr=1544367635"
"128247","1543.523215133","12:52:19.941979719","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183011 Ack=2803712 Win=8326 Len=10 TSval=592609 TSecr=1544367735"
"128256","1543.623262220","12:52:20.042026806","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183031 Ack=2804296 Win=8326 Len=10 TSval=592618 TSecr=1544367835"
"128263","1543.723189688","12:52:20.141954274","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183041 Ack=2804414 Win=8326 Len=10 TSval=592627 TSecr=1544367935"
"128272","1543.823309578","12:52:20.242074164","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183064 Ack=2804714 Win=8326 Len=10 TSval=592636 TSecr=1544368039"
"128279","1543.923171830","12:52:20.341936416","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183074 Ack=2804839 Win=8326 Len=10 TSval=592645 TSecr=1544368135"
"128288","1544.023240727","12:52:20.442005313","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183084 Ack=2804964 Win=8326 Len=10 TSval=592654 TSecr=1544368235"
"128295","1544.123188637","12:52:20.541953223","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183094 Ack=2805082 Win=8326 Len=10 TSval=592663 TSecr=1544368335"
"128308","1544.223243455","12:52:20.642008041","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183104 Ack=2805199 Win=8326 Len=10 TSval=592672 TSecr=1544368435"
"128315","1544.323246040","12:52:20.742010626","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183114 Ack=2805323 Win=8326 Len=10 TSval=592681 TSecr=1544368535"
"128324","1544.423211714","12:52:20.841976300","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183124 Ack=2805450 Win=8326 Len=10 TSval=592690 TSecr=1544368635"
"128331","1544.523254255","12:52:20.942018841","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183134 Ack=2805570 Win=8326 Len=10 TSval=592699 TSecr=1544368735"
"128340","1544.623242012","12:52:21.042006598","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183154 Ack=2806154 Win=8326 Len=10 TSval=592708 TSecr=1544368835"
"128347","1544.723184489","12:52:21.141949075","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183164 Ack=2806272 Win=8326 Len=10 TSval=592716 TSecr=1544368935"
"128354","1544.823231707","12:52:21.241996293","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183174 Ack=2806391 Win=8326 Len=10 TSval=592725 TSecr=1544369035"
"128361","1544.923214736","12:52:21.341979322","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183184 Ack=2806516 Win=8326 Len=10 TSval=592734 TSecr=1544369135"
"128370","1545.023249958","12:52:21.442014544","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183194 Ack=2806641 Win=8326 Len=10 TSval=592743 TSecr=1544369235"
"128377","1545.123292088","12:52:21.542056674","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183204 Ack=2806759 Win=8326 Len=10 TSval=592752 TSecr=1544369335"
"128390","1545.223243394","12:52:21.642007980","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183214 Ack=2806876 Win=8326 Len=10 TSval=592760 TSecr=1544369435"
"128397","1545.323242611","12:52:21.742007197","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183224 Ack=2807000 Win=8326 Len=10 TSval=592770 TSecr=1544369535"
"128406","1545.423306724","12:52:21.842071310","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183234 Ack=2807127 Win=8326 Len=10 TSval=592779 TSecr=1544369635"
"128413","1545.523188508","12:52:21.941953094","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183244 Ack=2807247 Win=8326 Len=10 TSval=592788 TSecr=1544369735"
"128422","1545.623186366","12:52:22.041950952","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183264 Ack=2807831 Win=8326 Len=10 TSval=592797 TSecr=1544369835"
"128429","1545.723266497","12:52:22.142031083","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183274 Ack=2807949 Win=8326 Len=10 TSval=592806 TSecr=1544369935"
"128438","1545.823220007","12:52:22.241984593","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183297 Ack=2808249 Win=8326 Len=10 TSval=592815 TSecr=1544370059"
"128445","1545.923256073","12:52:22.342020659","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183307 Ack=2808374 Win=8326 Len=10 TSval=592824 TSecr=1544370135"
"128454","1546.023231505","12:52:22.441996091","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183317 Ack=2808499 Win=8326 Len=10 TSval=592833 TSecr=1544370235"
"128461","1546.123206022","12:52:22.541970608","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183327 Ack=2808617 Win=8326 Len=10 TSval=592842 TSecr=1544370335"
"128474","1546.223243411","12:52:22.642007997","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183337 Ack=2808734 Win=8326 Len=10 TSval=592851 TSecr=1544370435"
"128481","1546.323223118","12:52:22.741987704","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183347 Ack=2808858 Win=8326 Len=10 TSval=592860 TSecr=1544370535"
"128490","1546.423245973","12:52:22.842010559","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183357 Ack=2808985 Win=8326 Len=10 TSval=592869 TSecr=1544370630"
"128497","1546.523172521","12:52:22.941937107","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183367 Ack=2809105 Win=8326 Len=10 TSval=592878 TSecr=1544370723"
"128506","1546.623632228","12:52:23.042396814","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183387 Ack=2809689 Win=8326 Len=10 TSval=592887 TSecr=1544370835"
"128513","1546.723215476","12:52:23.141980062","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183397 Ack=2809807 Win=8326 Len=10 TSval=592895 TSecr=1544370936"
"128520","1546.823166994","12:52:23.241931580","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183407 Ack=2809926 Win=8326 Len=10 TSval=592905 TSecr=1544371035"
"128527","1546.923280039","12:52:23.342044625","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183417 Ack=2810051 Win=8326 Len=10 TSval=592914 TSecr=1544371135"
"128536","1547.023264187","12:52:23.442028773","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183427 Ack=2810176 Win=8326 Len=10 TSval=592923 TSecr=1544371235"
"128543","1547.123211222","12:52:23.541975808","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183437 Ack=2810294 Win=8326 Len=10 TSval=592932 TSecr=1544371335"
"128556","1547.223231420","12:52:23.641996006","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183447 Ack=2810411 Win=8326 Len=10 TSval=592941 TSecr=1544371435"
"128563","1547.323226523","12:52:23.741991109","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183457 Ack=2810535 Win=8326 Len=10 TSval=592950 TSecr=1544371522"
"128572","1547.423217802","12:52:23.841982388","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183467 Ack=2810662 Win=8326 Len=10 TSval=592959 TSecr=1544371635"
"128579","1547.523253977","12:52:23.942018563","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183477 Ack=2810782 Win=8326 Len=10 TSval=592968 TSecr=1544371724"
"128588","1547.623264273","12:52:24.042028859","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183497 Ack=2811366 Win=8326 Len=10 TSval=592977 TSecr=1544371835"
"128595","1547.723277492","12:52:24.142042078","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183507 Ack=2811484 Win=8326 Len=10 TSval=592985 TSecr=1544371935"
"128604","1547.823237475","12:52:24.242002061","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183530 Ack=2811784 Win=8326 Len=10 TSval=592995 TSecr=1544372057"
"128611","1547.923247747","12:52:24.342012333","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183540 Ack=2811909 Win=8326 Len=10 TSval=593004 TSecr=1544372135"
"128620","1548.023251532","12:52:24.442016118","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183550 Ack=2812034 Win=8326 Len=10 TSval=593013 TSecr=1544372238"
"128627","1548.123234475","12:52:24.541999061","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183560 Ack=2812152 Win=8326 Len=10 TSval=593022 TSecr=1544372335"
"128640","1548.223232325","12:52:24.641996911","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183570 Ack=2812269 Win=8326 Len=10 TSval=593031 TSecr=1544372429"
"128647","1548.323188285","12:52:24.741952871","192.168.57.30","192.168.57.20","TCP","76","56913  >  7710 [PSH, ACK] Seq=183580 Ack=2812393 Win=8326 Len=10 TSval=593040 TSecr=1544372530"
