"No.","Time","AbsTime","Source","Destination","Protocol","Length","Info"
"126145","1518.024787175","12:51:54.443551761","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2759009 Ack=180065 Win=537 Len=117 TSval=1544342335 TSecr=590317"
"126152","1518.124528595","12:51:54.543293181","192.168.57.20","192.168.57.30","TCP","190","7710  >  56913 [PSH, ACK] Seq=2759126 Ack=180075 Win=537 Len=124 TSval=1544342435 TSecr=590326"
"126161","1518.226889668","12:51:54.645654254","192.168.57.20","192.168.57.30","TCP","193","7710  >  56913 [PSH, ACK] Seq=2759250 Ack=180085 Win=537 Len=127 TSval=1544342538 TSecr=590335"
"126168","1518.324831002","12:51:54.743595588","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=2759377 Ack=180095 Win=537 Len=120 TSval=1544342636 TSecr=590344"
"126175","1518.424522800","12:51:54.843287386","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2759497 Ack=180105 Win=537 Len=117 TSval=1544342735 TSecr=590353"
"126182","1518.524662154","12:51:54.943426740","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2759614 Ack=180115 Win=537 Len=118 TSval=1544342835 TSecr=590362"
"126191","1518.624513541","12:51:55.043278127","192.168.57.20","192.168.57.30","TCP","185","7710  >  56913 [PSH, ACK] Seq=2760199 Ack=180135 Win=537 Len=119 TSval=1544342935 TSecr=590371"
"126198","1518.724798226","12:51:55.143562812","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2760318 Ack=180145 Win=537 Len=125 TSval=1544343035 TSecr=590380"
"126205","1518.824800793","12:51:55.243565379","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2760443 Ack=180155 Win=537 Len=125 TSval=1544343135 TSecr=590389"
"126212","1518.924860712","12:51:55.343625298","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2760568 Ack=180165 Win=537 Len=118 TSval=1544343235 TSecr=590398"
"126227","1519.024775814","12:51:55.443540400","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2760686 Ack=180175 Win=537 Len=117 TSval=1544343335 TSecr=590407"
"126234","1519.124568847","12:51:55.543333433","192.168.57.20","192.168.57.30","TCP","190","7710  >  56913 [PSH, ACK] Seq=2760803 Ack=180185 Win=537 Len=124 TSval=1544343435 TSecr=590416"
"126243","1519.224659027","12:51:55.643423613","192.168.57.20","192.168.57.30","TCP","193","7710  >  56913 [PSH, ACK] Seq=2760927 Ack=180195 Win=537 Len=127 TSval=1544343535 TSecr=590425"
"126250","1519.324844431","12:51:55.743609017","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=2761054 Ack=180205 Win=537 Len=120 TSval=1544343636 TSecr=590434"
"126257","1519.425165477","12:51:55.843930063","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2761174 Ack=180215 Win=543 Len=117 TSval=1544343736 TSecr=590443"
"126264","1519.524525176","12:51:55.943289762","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2761291 Ack=180225 Win=542 Len=118 TSval=1544343835 TSecr=590452"
"126273","1519.624653632","12:51:56.043418218","192.168.57.20","192.168.57.30","TCP","185","7710  >  56913 [PSH, ACK] Seq=2761876 Ack=180245 Win=542 Len=119 TSval=1544343935 TSecr=590461"
"126282","1519.724787106","12:51:56.143551692","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2762176 Ack=180268 Win=542 Len=125 TSval=1544344035 TSecr=590470"
"126289","1519.826640114","12:51:56.245404700","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2762301 Ack=180278 Win=542 Len=125 TSval=1544344135 TSecr=590479"
"126296","1519.924796930","12:51:56.343561516","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2762426 Ack=180288 Win=542 Len=118 TSval=1544344235 TSecr=590488"
"126311","1520.024811043","12:51:56.443575629","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2762544 Ack=180298 Win=542 Len=117 TSval=1544344335 TSecr=590497"
"126318","1520.124548969","12:51:56.543313555","192.168.57.20","192.168.57.30","TCP","190","7710  >  56913 [PSH, ACK] Seq=2762661 Ack=180308 Win=542 Len=124 TSval=1544344435 TSecr=590506"
"126327","1520.224669095","12:51:56.643433681","192.168.57.20","192.168.57.30","TCP","193","7710  >  56913 [PSH, ACK] Seq=2762785 Ack=180318 Win=542 Len=127 TSval=1544344535 TSecr=590515"
"126334","1520.324545081","12:51:56.743309667","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=2762912 Ack=180328 Win=542 Len=120 TSval=1544344635 TSecr=590523"
"126341","1520.424653769","12:51:56.843418355","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2763032 Ack=180338 Win=542 Len=117 TSval=1544344735 TSecr=590532"
"126348","1520.524524829","12:51:56.943289415","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2763149 Ack=180348 Win=542 Len=118 TSval=1544344835 TSecr=590541"
"126357","1520.624639613","12:51:57.043404199","192.168.57.20","192.168.57.30","TCP","185","7710  >  56913 [PSH, ACK] Seq=2763734 Ack=180368 Win=542 Len=119 TSval=1544344935 TSecr=590550"
"126364","1520.724811192","12:51:57.143575778","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2763853 Ack=180378 Win=542 Len=125 TSval=1544345035 TSecr=590559"
"126371","1520.824854264","12:51:57.243618850","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2763978 Ack=180388 Win=542 Len=125 TSval=1544345135 TSecr=590568"
"126378","1520.924816079","12:51:57.343580665","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2764103 Ack=180398 Win=542 Len=118 TSval=1544345235 TSecr=590577"
"126393","1521.024793211","12:51:57.443557797","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2764221 Ack=180408 Win=542 Len=117 TSval=1544345335 TSecr=590586"
"126400","1521.124542659","12:51:57.543307245","192.168.57.20","192.168.57.30","TCP","190","7710  >  56913 [PSH, ACK] Seq=2764338 Ack=180418 Win=542 Len=124 TSval=1544345435 TSecr=590595"
"126409","1521.224672487","12:51:57.643437073","192.168.57.20","192.168.57.30","TCP","193","7710  >  56913 [PSH, ACK] Seq=2764462 Ack=180428 Win=542 Len=127 TSval=1544345535 TSecr=590604"
"126416","1521.324565008","12:51:57.743329594","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=2764589 Ack=180438 Win=542 Len=120 TSval=1544345635 TSecr=590612"
"126423","1521.424637992","12:51:57.843402578","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2764709 Ack=180448 Win=542 Len=117 TSval=1544345735 TSecr=590622"
"126430","1521.524523371","12:51:57.943287957","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2764826 Ack=180458 Win=542 Len=118 TSval=1544345835 TSecr=590631"
"126439","1521.624633697","12:51:58.043398283","192.168.57.20","192.168.57.30","TCP","185","7710  >  56913 [PSH, ACK] Seq=2765411 Ack=180478 Win=541 Len=119 TSval=1544345935 TSecr=590640"
"126448","1521.724788791","12:51:58.143553377","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2765711 Ack=180501 Win=541 Len=125 TSval=1544346027 TSecr=590649"
"126455","1521.824789178","12:51:58.243553764","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2765836 Ack=180511 Win=541 Len=125 TSval=1544346135 TSecr=590658"
"126462","1521.924842968","12:51:58.343607554","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2765961 Ack=180521 Win=541 Len=118 TSval=1544346235 TSecr=590667"
"126477","1522.024733782","12:51:58.443498368","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2766079 Ack=180531 Win=541 Len=117 TSval=1544346336 TSecr=590676"
"126484","1522.124807984","12:51:58.543572570","192.168.57.20","192.168.57.30","TCP","190","7710  >  56913 [PSH, ACK] Seq=2766196 Ack=180541 Win=541 Len=124 TSval=1544346436 TSecr=590685"
"126493","1522.224678907","12:51:58.643443493","192.168.57.20","192.168.57.30","TCP","193","7710  >  56913 [PSH, ACK] Seq=2766320 Ack=180551 Win=541 Len=127 TSval=1544346535 TSecr=590694"
"126500","1522.324530931","12:51:58.743295517","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=2766447 Ack=180561 Win=541 Len=120 TSval=1544346635 TSecr=590703"
"126507","1522.424658797","12:51:58.843423383","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2766567 Ack=180571 Win=541 Len=117 TSval=1544346735 TSecr=590712"
"126514","1522.524507363","12:51:58.943271949","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2766684 Ack=180581 Win=541 Len=118 TSval=1544346835 TSecr=590721"
"126523","1522.624684248","12:51:59.043448834","192.168.57.20","192.168.57.30","TCP","185","7710  >  56913 [PSH, ACK] Seq=2767269 Ack=180601 Win=541 Len=119 TSval=1544346935 TSecr=590730"
"126530","1522.724773550","12:51:59.143538136","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2767388 Ack=180611 Win=541 Len=125 TSval=1544347021 TSecr=590739"
"126537","1522.824853737","12:51:59.243618323","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2767513 Ack=180621 Win=541 Len=125 TSval=1544347135 TSecr=590748"
"126544","1522.924818418","12:51:59.343583004","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2767638 Ack=180631 Win=541 Len=118 TSval=1544347226 TSecr=590757"
"126559","1523.024834069","12:51:59.443598655","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2767756 Ack=180641 Win=541 Len=117 TSval=1544347335 TSecr=590766"
"126566","1523.124504633","12:51:59.543269219","192.168.57.20","192.168.57.30","TCP","190","7710  >  56913 [PSH, ACK] Seq=2767873 Ack=180651 Win=541 Len=124 TSval=1544347435 TSecr=590775"
"126575","1523.224642497","12:51:59.643407083","192.168.57.20","192.168.57.30","TCP","193","7710  >  56913 [PSH, ACK] Seq=2767997 Ack=180661 Win=541 Len=127 TSval=1544347525 TSecr=590784"
"126582","1523.324527950","12:51:59.743292536","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=2768124 Ack=180671 Win=541 Len=120 TSval=1544347635 TSecr=590793"
"126589","1523.424662841","12:51:59.843427427","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2768244 Ack=180681 Win=541 Len=117 TSval=1544347726 TSecr=590802"
"126596","1523.524502211","12:51:59.943266797","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2768361 Ack=180691 Win=541 Len=118 TSval=1544347835 TSecr=590811"
"126605","1523.624629450","12:52:00.043394036","192.168.57.20","192.168.57.30","TCP","185","7710  >  56913 [PSH, ACK] Seq=2768946 Ack=180711 Win=541 Len=119 TSval=1544347928 TSecr=590820"
"126614","1523.724774882","12:52:00.143539468","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2769246 Ack=180734 Win=540 Len=125 TSval=1544348027 TSecr=590829"
"126621","1523.824802549","12:52:00.243567135","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2769371 Ack=180744 Win=540 Len=125 TSval=1544348135 TSecr=590838"
"126627","1523.924806940","12:52:00.343571526","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2769496 Ack=180754 Win=540 Len=118 TSval=1544348230 TSecr=590847"
"126642","1524.024796660","12:52:00.443561246","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2769614 Ack=180764 Win=540 Len=117 TSval=1544348335 TSecr=590856"
"126649","1524.124557149","12:52:00.543321735","192.168.57.20","192.168.57.30","TCP","190","7710  >  56913 [PSH, ACK] Seq=2769731 Ack=180774 Win=540 Len=124 TSval=1544348431 TSecr=590865"
"126658","1524.224654848","12:52:00.643419434","192.168.57.20","192.168.57.30","TCP","193","7710  >  56913 [PSH, ACK] Seq=2769855 Ack=180784 Win=540 Len=127 TSval=1544348532 TSecr=590874"
"126665","1524.324543955","12:52:00.743308541","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=2769982 Ack=180794 Win=540 Len=120 TSval=1544348633 TSecr=590883"
"126672","1524.425064920","12:52:00.843829506","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2770102 Ack=180804 Win=540 Len=117 TSval=1544348734 TSecr=590892"
"126679","1524.525088734","12:52:00.943853320","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2770219 Ack=180814 Win=540 Len=118 TSval=1544348834 TSecr=590901"
"126688","1524.624903609","12:52:01.043668195","192.168.57.20","192.168.57.30","TCP","185","7710  >  56913 [PSH, ACK] Seq=2770804 Ack=180834 Win=540 Len=119 TSval=1544348936 TSecr=590910"
"126695","1524.724718933","12:52:01.143483519","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2770923 Ack=180844 Win=540 Len=125 TSval=1544349035 TSecr=590919"
"126702","1524.826492997","12:52:01.245257583","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2771048 Ack=180854 Win=540 Len=125 TSval=1544349137 TSecr=590928"
"126709","1524.924739555","12:52:01.343504141","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2771173 Ack=180864 Win=540 Len=118 TSval=1544349236 TSecr=590937"
"126724","1525.024863967","12:52:01.443628553","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2771291 Ack=180874 Win=540 Len=117 TSval=1544349335 TSecr=590946"
"126731","1525.124538169","12:52:01.543302755","192.168.57.20","192.168.57.30","TCP","190","7710  >  56913 [PSH, ACK] Seq=2771408 Ack=180884 Win=540 Len=124 TSval=1544349435 TSecr=590955"
"126740","1525.224667257","12:52:01.643431843","192.168.57.20","192.168.57.30","TCP","193","7710  >  56913 [PSH, ACK] Seq=2771532 Ack=180894 Win=540 Len=127 TSval=1544349535 TSecr=590964"
"126747","1525.324542679","12:52:01.743307265","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=2771659 Ack=180904 Win=540 Len=120 TSval=1544349635 TSecr=590973"
"126754","1525.424717460","12:52:01.843482046","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2771779 Ack=180914 Win=540 Len=117 TSval=1544349735 TSecr=590982"
"126761","1525.524535852","12:52:01.943300438","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2771896 Ack=180924 Win=540 Len=118 TSval=1544349835 TSecr=590991"
"126770","1525.624666257","12:52:02.043430843","192.168.57.20","192.168.57.30","TCP","185","7710  >  56913 [PSH, ACK] Seq=2772481 Ack=180944 Win=540 Len=119 TSval=1544349935 TSecr=591000"
"126779","1525.724780891","12:52:02.143545477","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2772781 Ack=180967 Win=540 Len=125 TSval=1544350026 TSecr=591008"
"126786","1525.824814750","12:52:02.243579336","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2772906 Ack=180977 Win=540 Len=125 TSval=1544350135 TSecr=591018"
"126793","1525.924806443","12:52:02.343571029","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2773031 Ack=180987 Win=539 Len=118 TSval=1544350235 TSecr=591027"
"126808","1526.024842066","12:52:02.443606652","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2773149 Ack=180997 Win=539 Len=117 TSval=1544350335 TSecr=591036"
"126815","1526.124516495","12:52:02.543281081","192.168.57.20","192.168.57.30","TCP","190","7710  >  56913 [PSH, ACK] Seq=2773266 Ack=181007 Win=539 Len=124 TSval=1544350426 TSecr=591045"
"126824","1526.224666671","12:52:02.643431257","192.168.57.20","192.168.57.30","TCP","193","7710  >  56913 [PSH, ACK] Seq=2773390 Ack=181017 Win=539 Len=127 TSval=1544350535 TSecr=591054"
"126831","1526.324537912","12:52:02.743302498","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=2773517 Ack=181027 Win=539 Len=120 TSval=1544350635 TSecr=591063"
"126838","1526.424640352","12:52:02.843404938","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2773637 Ack=181037 Win=539 Len=117 TSval=1544350735 TSecr=591072"
"126845","1526.524542144","12:52:02.943306730","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2773754 Ack=181047 Win=539 Len=118 TSval=1544350835 TSecr=591081"
"126854","1526.624986611","12:52:03.043751197","192.168.57.20","192.168.57.30","TCP","185","7710  >  56913 [PSH, ACK] Seq=2774339 Ack=181067 Win=539 Len=119 TSval=1544350936 TSecr=591090"
"126861","1526.724780622","12:52:03.143545208","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2774458 Ack=181077 Win=539 Len=125 TSval=1544351035 TSecr=591098"
"126868","1526.824791073","12:52:03.243555659","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2774583 Ack=181087 Win=539 Len=125 TSval=1544351135 TSecr=591108"
"126875","1526.924796238","12:52:03.343560824","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2774708 Ack=181097 Win=539 Len=118 TSval=1544351235 TSecr=591117"
"126890","1527.024785503","12:52:03.443550089","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2774826 Ack=181107 Win=539 Len=117 TSval=1544351335 TSecr=591126"
"126897","1527.124563957","12:52:03.543328543","192.168.57.20","192.168.57.30","TCP","190","7710  >  56913 [PSH, ACK] Seq=2774943 Ack=181117 Win=539 Len=124 TSval=1544351435 TSecr=591135"
"126906","1527.224649487","12:52:03.643414073","192.168.57.20","192.168.57.30","TCP","193","7710  >  56913 [PSH, ACK] Seq=2775067 Ack=181127 Win=539 Len=127 TSval=1544351522 TSecr=591144"
"126913","1527.324533738","12:52:03.743298324","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=2775194 Ack=181137 Win=539 Len=120 TSval=1544351635 TSecr=591153"
"126920","1527.424696078","12:52:03.843460664","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2775314 Ack=181147 Win=539 Len=117 TSval=1544351724 TSecr=591162"
"126927","1527.524518007","12:52:03.943282593","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2775431 Ack=181157 Win=539 Len=118 TSval=1544351833 TSecr=591171"
"126936","1527.624633543","12:52:04.043398129","192.168.57.20","192.168.57.30","TCP","185","7710  >  56913 [PSH, ACK] Seq=2776016 Ack=181177 Win=539 Len=119 TSval=1544351935 TSecr=591180"
"126945","1527.724777295","12:52:04.143541881","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2776316 Ack=181200 Win=539 Len=125 TSval=1544352026 TSecr=591189"
"126952","1527.824797256","12:52:04.243561842","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2776441 Ack=181210 Win=539 Len=125 TSval=1544352135 TSecr=591198"
"126959","1527.924843337","12:52:04.343607923","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2776566 Ack=181220 Win=539 Len=118 TSval=1544352227 TSecr=591207"
"126974","1528.024776160","12:52:04.443540746","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2776684 Ack=181230 Win=539 Len=117 TSval=1544352334 TSecr=591216"
"126981","1528.126952576","12:52:04.545717162","192.168.57.20","192.168.57.30","TCP","190","7710  >  56913 [PSH, ACK] Seq=2776801 Ack=181240 Win=538 Len=124 TSval=1544352429 TSecr=591225"
"126990","1528.224520071","12:52:04.643284657","192.168.57.20","192.168.57.30","TCP","193","7710  >  56913 [PSH, ACK] Seq=2776925 Ack=181250 Win=538 Len=127 TSval=1544352530 TSecr=591234"
"126997","1528.324639839","12:52:04.743404425","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=2777052 Ack=181260 Win=538 Len=120 TSval=1544352630 TSecr=591243"
"127004","1528.424530393","12:52:04.843294979","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2777172 Ack=181270 Win=538 Len=117 TSval=1544352731 TSecr=591252"
"127011","1528.524619078","12:52:04.943383664","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2777289 Ack=181280 Win=538 Len=118 TSval=1544352835 TSecr=591261"
"127020","1528.624504543","12:52:05.043269129","192.168.57.20","192.168.57.30","TCP","185","7710  >  56913 [PSH, ACK] Seq=2777874 Ack=181300 Win=538 Len=119 TSval=1544352933 TSecr=591270"
"127027","1528.724725771","12:52:05.143490357","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2777993 Ack=181310 Win=538 Len=125 TSval=1544353033 TSecr=591278"
"127034","1528.824786791","12:52:05.243551377","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2778118 Ack=181320 Win=538 Len=125 TSval=1544353134 TSecr=591288"
"127041","1528.924823380","12:52:05.343587966","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2778243 Ack=181330 Win=538 Len=118 TSval=1544353235 TSecr=591297"
"127049","1529.024827751","12:52:05.443592337","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2778361 Ack=181340 Win=538 Len=117 TSval=1544353335 TSecr=591306"
"127061","1529.124702768","12:52:05.543467354","192.168.57.20","192.168.57.30","TCP","190","7710  >  56913 [PSH, ACK] Seq=2778478 Ack=181350 Win=538 Len=124 TSval=1544353435 TSecr=591315"
"127068","1529.224625002","12:52:05.643389588","192.168.57.20","192.168.57.30","TCP","193","7710  >  56913 [PSH, ACK] Seq=2778602 Ack=181360 Win=538 Len=127 TSval=1544353535 TSecr=591324"
"127077","1529.324989942","12:52:05.743754528","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=2778729 Ack=181370 Win=538 Len=120 TSval=1544353635 TSecr=591333"
"127084","1529.424523726","12:52:05.843288312","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2778849 Ack=181380 Win=538 Len=117 TSval=1544353735 TSecr=591342"
"127091","1529.524675974","12:52:05.943440560","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2778966 Ack=181390 Win=538 Len=118 TSval=1544353835 TSecr=591351"
"127100","1529.624519588","12:52:06.043284174","192.168.57.20","192.168.57.30","TCP","185","7710  >  56913 [PSH, ACK] Seq=2779551 Ack=181410 Win=538 Len=119 TSval=1544353935 TSecr=591360"
"127109","1529.724743046","12:52:06.143507632","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2779851 Ack=181433 Win=538 Len=125 TSval=1544354025 TSecr=591369"
"127116","1529.824808807","12:52:06.243573393","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2779976 Ack=181443 Win=538 Len=125 TSval=1544354135 TSecr=591378"
"127123","1529.924805382","12:52:06.343569968","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2780101 Ack=181453 Win=538 Len=118 TSval=1544354235 TSecr=591387"
"127132","1530.024799910","12:52:06.443564496","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2780219 Ack=181463 Win=538 Len=117 TSval=1544354335 TSecr=591396"
"127145","1530.124568529","12:52:06.543333115","192.168.57.20","192.168.57.30","TCP","190","7710  >  56913 [PSH, ACK] Seq=2780336 Ack=181473 Win=538 Len=124 TSval=1544354435 TSecr=591405"
"127152","1530.224719719","12:52:06.643484305","192.168.57.20","192.168.57.30","TCP","193","7710  >  56913 [PSH, ACK] Seq=2780460 Ack=181483 Win=538 Len=127 TSval=1544354535 TSecr=591414"
"127161","1530.324565306","12:52:06.743329892","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=2780587 Ack=181493 Win=538 Len=120 TSval=1544354635 TSecr=591423"
"127168","1530.424694463","12:52:06.843459049","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2780707 Ack=181503 Win=537 Len=117 TSval=1544354735 TSecr=591432"
"127175","1530.524522171","12:52:06.943286757","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2780824 Ack=181513 Win=537 Len=118 TSval=1544354835 TSecr=591441"
"127184","1530.624652939","12:52:07.043417525","192.168.57.20","192.168.57.30","TCP","185","7710  >  56913 [PSH, ACK] Seq=2781409 Ack=181533 Win=537 Len=119 TSval=1544354935 TSecr=591450"
"127191","1530.724788428","12:52:07.143553014","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2781528 Ack=181543 Win=537 Len=125 TSval=1544355035 TSecr=591459"
"127198","1530.824797918","12:52:07.243562504","192.168.57.20","192.168.57.30","TCP","191","7710  >  56913 [PSH, ACK] Seq=2781653 Ack=181553 Win=537 Len=125 TSval=1544355135 TSecr=591468"
"127205","1530.925034765","12:52:07.343799351","192.168.57.20","192.168.57.30","TCP","184","7710  >  56913 [PSH, ACK] Seq=2781778 Ack=181563 Win=537 Len=118 TSval=1544355236 TSecr=591477"
"127214","1531.024769301","12:52:07.443533887","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2781896 Ack=181573 Win=537 Len=117 TSval=1544355335 TSecr=591486"
"127227","1531.124522842","12:52:07.543287428","192.168.57.20","192.168.57.30","TCP","190","7710  >  56913 [PSH, ACK] Seq=2782013 Ack=181583 Win=537 Len=124 TSval=1544355435 TSecr=591495"
"127234","1531.224682238","12:52:07.643446824","192.168.57.20","192.168.57.30","TCP","193","7710  >  56913 [PSH, ACK] Seq=2782137 Ack=181593 Win=537 Len=127 TSval=1544355535 TSecr=591504"
"127243","1531.324880752","12:52:07.743645338","192.168.57.20","192.168.57.30","TCP","186","7710  >  56913 [PSH, ACK] Seq=2782264 Ack=181603 Win=537 Len=120 TSval=1544355635 TSecr=591513"
"127250","1531.424847563","12:52:07.843612149","192.168.57.20","192.168.57.30","TCP","183","7710  >  56913 [PSH, ACK] Seq=2782384 Ack=181613 Win=537 Len=117 TSval=1544355736 TSecr=591522"
